InputID,TargetID,Distance
Kafr Tuhurmis,Al Amal,23100.2189386
Kafr Tuhurmis,Al-Mostaqbal,24723.2740039
Kafr Tuhurmis,Gesr Al Suez,25259.0172156
Kafr Tuhurmis,Maadi,26810.0518797
Kafr Tuhurmis,Helwan,27526.3032739
Kafr Tuhurmis,Cairo,27717.9217705
Kafr Tuhurmis,Katameya,29995.0855367
Korba,Al Sawah,2715.81336966
Korba,Al Mataria,3461.77415805
Korba,Al Amiriyyah,3768.71377754
Korba,Port Said,5675.16048131
Korba,Gesr Al Suez,6062.20137098
Korba,Fateh,6127.22473145
Korba,Nasr,6440.65180423
Korba,El-Teraa El-,7335.59437184
Korba,El Mizalat,8636.51600963
Korba,Al-Mostaqbal,9331.6948814
Korba,Tiba,12966.1327144
Korba,Fom El-Khalig,13762.1266541
Korba,Imbaba,13917.8348999
Korba,El Basatin,14525.0779404
Korba,Al Amal,16480.2029908
Korba,Athar an Naby,16987.4385981
Korba,Maadi,17540.5195547
Korba,El-Obour,17900.9666019
Korba,Cairo,18627.437113
Korba,Badr,18811.696461
Korba,Giza,19528.1287801
Korba,Katameya,19895.1934621
Korba,El-Mounib,20298.5716885
Korba,Helwan,32609.2848523
Koleyet Al Banat (Azhar University),Fateh,2117.24750903
Koleyet Al Banat (Azhar University),Nasr,2221.37243558
Koleyet Al Banat (Azhar University),Al Sawah,6873.06746335
Koleyet Al Banat (Azhar University),Al-Mostaqbal,7557.41554956
Koleyet Al Banat (Azhar University),Al Amiriyyah,7609.14381668
Koleyet Al Banat (Azhar University),Al Mataria,7806.97738391
Koleyet Al Banat (Azhar University),Port Said,8684.80103258
Koleyet Al Banat (Azhar University),El-Teraa El-,9779.26771993
Koleyet Al Banat (Azhar University),El Basatin,10213.9698327
Koleyet Al Banat (Azhar University),Gesr Al Suez,10403.0321822
Koleyet Al Banat (Azhar University),El Mizalat,10676.2742733
Koleyet Al Banat (Azhar University),Fom El-Khalig,11190.9667549
Koleyet Al Banat (Azhar University),Al Amal,11806.0274624
Koleyet Al Banat (Azhar University),El-Obour,13009.0927145
Koleyet Al Banat (Azhar University),Tiba,13120.3435429
Koleyet Al Banat (Azhar University),Athar an Naby,13343.221574
Koleyet Al Banat (Azhar University),Maadi,13545.5750674
Koleyet Al Banat (Azhar University),Imbaba,13902.9993387
Koleyet Al Banat (Azhar University),Cairo,14650.9562804
Koleyet Al Banat (Azhar University),Badr,15473.0780584
Koleyet Al Banat (Azhar University),Katameya,16285.2269605
Koleyet Al Banat (Azhar University),Giza,17209.5172
Koleyet Al Banat (Azhar University),El-Mounib,17370.5681946
Koleyet Al Banat (Azhar University),Helwan,27520.320089
Kolleyet Al Zeraah,El Mizalat,1403.55021627
Kolleyet Al Zeraah,El-Teraa El-,1688.17984249
Kolleyet Al Zeraah,Port Said,3150.23795742
Kolleyet Al Zeraah,Al Amiriyyah,5146.89210837
Kolleyet Al Zeraah,Al Mataria,5790.09603569
Kolleyet Al Zeraah,Al Sawah,6197.27151186
Kolleyet Al Zeraah,Tiba,6554.33405821
Kolleyet Al Zeraah,Imbaba,7481.95859769
Kolleyet Al Zeraah,Fateh,10643.4925489
Kolleyet Al Zeraah,Nasr,10939.9490276
Kolleyet Al Zeraah,Fom El-Khalig,11755.8421566
Kolleyet Al Zeraah,Gesr Al Suez,12618.5719872
Kolleyet Al Zeraah,Giza,15697.0638966
Kolleyet Al Zeraah,El Basatin,15847.5408828
Kolleyet Al Zeraah,Athar an Naby,16238.5987507
Kolleyet Al Zeraah,Badr,17073.5059946
Kolleyet Al Zeraah,El-Mounib,17493.263246
Kolleyet Al Zeraah,Al-Mostaqbal,17930.2824854
Kolleyet Al Zeraah,El-Obour,20520.0932773
Kolleyet Al Zeraah,Al Amal,22951.1224484
Kolleyet Al Zeraah,Maadi,25007.3658375
Kolleyet Al Zeraah,Cairo,26112.2071007
Kolleyet Al Zeraah,Katameya,27737.5520424
Kolleyet Al Zeraah,Helwan,35955.1654972
Fayda Kamel,El Basatin,2313.26606899
Fayda Kamel,Athar an Naby,3258.80037147
Fayda Kamel,El-Obour,4109.49688198
Fayda Kamel,Badr,5330.93226332
Fayda Kamel,Fom El-Khalig,6825.85195957
Fayda Kamel,El-Mounib,7827.1379341
Fayda Kamel,Giza,9510.72830411
Fayda Kamel,Nasr,10525.2457994
Fayda Kamel,Fateh,10796.7225157
Fayda Kamel,Al Amal,13167.929878
Fayda Kamel,Imbaba,13819.8438653
Fayda Kamel,Tiba,13856.955682
Fayda Kamel,El Mizalat,16354.1495888
Fayda Kamel,El-Teraa El-,16573.0239789
Fayda Kamel,Port Said,16848.3977031
Fayda Kamel,Maadi,17139.0548794
Fayda Kamel,Al Sawah,17202.0158537
Fayda Kamel,Al Amiriyyah,17287.9087932
Fayda Kamel,Al-Mostaqbal,17908.0916298
Fayda Kamel,Cairo,17908.3626479
Fayda Kamel,Al Mataria,17975.5189599
Fayda Kamel,Helwan,18596.8302225
Fayda Kamel,Katameya,20262.1080619
Fayda Kamel,Gesr Al Suez,22730.2261573
Maadi Metro,El-Obour,3489.42069272
Maadi Metro,El Basatin,4233.78651787
Maadi Metro,Athar an Naby,4548.78941746
Maadi Metro,Badr,6029.71948833
Maadi Metro,El-Mounib,8383.38720804
Maadi Metro,Fom El-Khalig,8670.30086527
Maadi Metro,Giza,10454.0748844
Maadi Metro,Nasr,12346.7085609
Maadi Metro,Fateh,12633.8758026
Maadi Metro,Al Amal,13364.4423378
Maadi Metro,Imbaba,15630.1077309
Maadi Metro,Tiba,15726.150143
Maadi Metro,Helwan,16730.9771019
Maadi Metro,Maadi,17410.2570819
Maadi Metro,Cairo,18083.3249437
Maadi Metro,El Mizalat,18382.140709
Maadi Metro,El-Teraa El-,18612.0011347
Maadi Metro,Port Said,18883.4539256
Maadi Metro,Al-Mostaqbal,19163.9185836
Maadi Metro,Al Sawah,19183.7351601
Maadi Metro,Al Amiriyyah,19294.374694
Maadi Metro,Al Mataria,19969.908954
Maadi Metro,Katameya,20447.4846271
Maadi Metro,Gesr Al Suez,24554.7968114
Al Sheikh Mansour,Gesr Al Suez,3930.80744134
Al Sheikh Mansour,Al Mataria,5806.51098807
Al Sheikh Mansour,Al Sawah,6385.38205434
Al Sheikh Mansour,Al Amiriyyah,6661.06026957
Al Sheikh Mansour,Port Said,8184.36652957
Al Sheikh Mansour,El-Teraa El-,9685.59030806
Al Sheikh Mansour,El Mizalat,10975.4810721
Al Sheikh Mansour,Fateh,12960.6624935
Al Sheikh Mansour,Nasr,13286.1519964
Al Sheikh Mansour,Al-Mostaqbal,13967.6092663
Al Sheikh Mansour,Tiba,16417.1114273
Al Sheikh Mansour,Imbaba,17399.7659154
Al Sheikh Mansour,Fom El-Khalig,19438.5817693
Al Sheikh Mansour,El Basatin,21178.8017897
Al Sheikh Mansour,Al Amal,22813.4577534
Al Sheikh Mansour,Maadi,23198.1376094
Al Sheikh Mansour,Athar an Naby,23216.0462692
Al Sheikh Mansour,Cairo,24226.3074702
Al Sheikh Mansour,Giza,24673.8925406
Al Sheikh Mansour,El-Obour,24769.3175885
Al Sheikh Mansour,Badr,24780.5057095
Al Sheikh Mansour,Katameya,25078.4940476
Al Sheikh Mansour,El-Mounib,25910.6653296
Al Sheikh Mansour,Helwan,39478.5299081
Awwel Faisal,Giza,2303.93803074
Awwel Faisal,El-Mounib,3534.29957682
Awwel Faisal,Fom El-Khalig,3716.47068631
Awwel Faisal,Badr,3933.52593844
Awwel Faisal,Athar an Naby,4920.38642257
Awwel Faisal,Imbaba,7472.86933353
Awwel Faisal,Tiba,8000.2031154
Awwel Faisal,El Basatin,8163.40349833
Awwel Faisal,El-Obour,12235.6999893
Awwel Faisal,El Mizalat,12640.0326039
Awwel Faisal,Nasr,12714.2715917
Awwel Faisal,Fateh,12790.0528152
Awwel Faisal,El-Teraa El-,13498.7689409
Awwel Faisal,Port Said,14581.7431561
Awwel Faisal,Al Amiriyyah,15933.4787853
Awwel Faisal,Al Sawah,16353.9941093
Awwel Faisal,Al Mataria,16800.1582486
Awwel Faisal,Al Amal,20347.2769907
Awwel Faisal,Al-Mostaqbal,22083.1900459
Awwel Faisal,Gesr Al Suez,23248.5449552
Awwel Faisal,Maadi,24037.4520529
Awwel Faisal,Cairo,24950.4939263
Awwel Faisal,Helwan,25784.6390655
Awwel Faisal,Katameya,27222.6199404
Cairo University,Fom El-Khalig,2296.5771517
Cairo University,Giza,4281.45900392
Cairo University,Badr,5453.80343617
Cairo University,Athar an Naby,5579.27838676
Cairo University,El-Mounib,5625.99659331
Cairo University,Imbaba,5806.82518679
Cairo University,Tiba,6173.0240111
Cairo University,El Basatin,7876.38723616
Cairo University,El Mizalat,10537.5238378
Cairo University,Nasr,11038.419131
Cairo University,Fateh,11076.5609935
Cairo University,El-Teraa El-,11365.3770667
Cairo University,El-Obour,12434.1409264
Cairo University,Port Said,12435.2224846
Cairo University,Al Amiriyyah,13799.4355302
Cairo University,Al Sawah,14239.3455467
Cairo University,Al Mataria,14668.8574077
Cairo University,Al Amal,19683.3073654
Cairo University,Al-Mostaqbal,20526.5262729
Cairo University,Gesr Al Suez,21180.8193205
Cairo University,Maadi,23202.122457
Cairo University,Cairo,24163.4524554
Cairo University,Katameya,26378.2042501
Cairo University,Helwan,26741.4772269
Barageel (Ring Road),Imbaba,2928.26806527
Barageel (Ring Road),Tiba,3837.57116129
Barageel (Ring Road),Giza,8365.69138903
Barageel (Ring Road),Fom El-Khalig,8735.39938543
Barageel (Ring Road),El Mizalat,8947.10319035
Barageel (Ring Road),El-Teraa El-,10289.4824728
Barageel (Ring Road),El-Mounib,10901.8657685
Barageel (Ring Road),Badr,11853.9566683
Barageel (Ring Road),Port Said,11964.2228874
Barageel (Ring Road),Athar an Naby,12468.2849099
Barageel (Ring Road),Al Amiriyyah,13936.9240571
Barageel (Ring Road),El Basatin,14577.7310825
Barageel (Ring Road),Al Mataria,14781.8984149
Barageel (Ring Road),Al Sawah,14782.2988847
Barageel (Ring Road),Fateh,14959.0662727
Barageel (Ring Road),Nasr,15071.7226743
Barageel (Ring Road),El-Obour,19294.9812432
Barageel (Ring Road),Gesr Al Suez,21859.3289679
Barageel (Ring Road),Al-Mostaqbal,24328.3263122
Barageel (Ring Road),Al Amal,25661.5005884
Barageel (Ring Road),Maadi,28822.2869847
Barageel (Ring Road),Cairo,29855.0957081
Barageel (Ring Road),Katameya,31927.0232211
Barageel (Ring Road),Helwan,33605.4284347
Barageel,Imbaba,4309.9853003
Barageel,Tiba,5174.25819875
Barageel,Giza,8953.87860708
Barageel,Fom El-Khalig,10004.8716968
Barageel,El Mizalat,10034.8979356
Barageel,El-Teraa El-,11403.0860548
Barageel,El-Mounib,11560.1275137
Barageel,Badr,12741.4121463
Barageel,Port Said,13112.5629421
Barageel,Athar an Naby,13540.9818366
Barageel,Al Amiriyyah,15120.3179262
Barageel,El Basatin,15840.9788738
Barageel,Al Mataria,15950.0106917
Barageel,Al Sawah,15997.5088479
Barageel,Fateh,16376.1553119
Barageel,Nasr,16490.8566343
Barageel,El-Obour,20502.6272418
Barageel,Gesr Al Suez,23024.1994112
Barageel,Al-Mostaqbal,25727.9960345
Barageel,Al Amal,27048.3026172
Barageel,Maadi,30231.7115547
Barageel,Cairo,31261.9350222
Barageel,Katameya,33340.2963921
Barageel,Helwan,34608.1209819
Khalafawy Square,El Mizalat,662.799139887
Khalafawy Square,El-Teraa El-,1822.68814555
Khalafawy Square,Port Said,3504.88472514
Khalafawy Square,Tiba,4920.28204099
Khalafawy Square,Al Amiriyyah,5533.68183754
Khalafawy Square,Imbaba,5899.04253161
Khalafawy Square,Al Mataria,6347.15341635
Khalafawy Square,Al Sawah,6463.88257137
Khalafawy Square,Fateh,9386.75180399
Khalafawy Square,Nasr,9651.89169988
Khalafawy Square,Fom El-Khalig,9706.65053442
Khalafawy Square,Gesr Al Suez,13416.922706
Khalafawy Square,Giza,13776.6650227
Khalafawy Square,El Basatin,13910.253266
Khalafawy Square,Athar an Naby,14193.6892133
Khalafawy Square,Badr,15030.6645833
Khalafawy Square,El-Mounib,15498.2478647
Khalafawy Square,Al-Mostaqbal,17459.3463595
Khalafawy Square,El-Obour,18641.0297011
Khalafawy Square,Al Amal,21636.846681
Khalafawy Square,Maadi,23936.9008498
Khalafawy Square,Cairo,25036.3583915
Khalafawy Square,Katameya,26773.5495779
Khalafawy Square,Helwan,34060.668826
Mena House,Giza,5803.18045052
Mena House,El-Mounib,5996.9017359
Mena House,Badr,8451.49867896
Mena House,Athar an Naby,10814.7100566
Mena House,Fom El-Khalig,11783.0037389
Mena House,Imbaba,13493.4831933
Mena House,Tiba,14361.4208774
Mena House,El Basatin,14823.5829861
Mena House,El-Obour,17376.809929
Mena House,El Mizalat,19720.2203996
Mena House,Nasr,20742.6564867
Mena House,El-Teraa El-,20803.2123129
Mena House,Fateh,20837.613237
Mena House,Port Said,22122.7970308
Mena House,Al Amiriyyah,23682.6423055
Mena House,Al Sawah,24207.0387582
Mena House,Al Mataria,24564.2273297
Mena House,Al Amal,26854.8625889
Mena House,Helwan,27284.4328795
Mena House,Al-Mostaqbal,29966.1738691
Mena House,Maadi,30790.8843446
Mena House,Gesr Al Suez,31221.7309058
Mena House,Cairo,31589.4492727
Mena House,Katameya,33935.7789145
Zahraa Metro,Athar an Naby,904.08093623
Zahraa Metro,Badr,2569.53368652
Zahraa Metro,Fom El-Khalig,3655.90054822
Zahraa Metro,El Basatin,4158.05080046
Zahraa Metro,El-Mounib,4774.44217501
Zahraa Metro,Giza,5841.6863272
Zahraa Metro,El-Obour,7983.11213738
Zahraa Metro,Imbaba,10383.4115625
Zahraa Metro,Tiba,10579.0895412
Zahraa Metro,Nasr,10711.2662008
Zahraa Metro,Fateh,10889.8467734
Zahraa Metro,El Mizalat,13967.2511952
Zahraa Metro,El-Teraa El-,14463.143791
Zahraa Metro,Port Said,15101.8793868
Zahraa Metro,Al Amiriyyah,15972.0941849
Zahraa Metro,Al Sawah,16122.0435577
Zahraa Metro,Al Amal,16398.1594328
Zahraa Metro,Al Mataria,16763.3168194
Zahraa Metro,Al-Mostaqbal,19434.377822
Zahraa Metro,Maadi,20219.8893997
Zahraa Metro,Cairo,21079.4041149
Zahraa Metro,Helwan,22029.5380393
Zahraa Metro,Gesr Al Suez,22433.38993
Zahraa Metro,Katameya,23394.3141634
Moassasa,El Mizalat,2648.68612875
Moassasa,El-Teraa El-,3055.95169848
Moassasa,Port Said,4320.00185441
Moassasa,Al Amiriyyah,6177.73904338
Moassasa,Al Mataria,6710.42692275
Moassasa,Tiba,7069.62303964
Moassasa,Al Sawah,7240.97956456
Moassasa,Imbaba,7919.89931526
Moassasa,Fateh,12031.9744683
Moassasa,Nasr,12330.0440381
Moassasa,Fom El-Khalig,12820.1846601
Moassasa,Gesr Al Suez,13243.1686846
Moassasa,Giza,16405.2957336
Moassasa,El Basatin,17122.7575299
Moassasa,Athar an Naby,17342.6227825
Moassasa,Badr,18056.2895503
Moassasa,El-Mounib,18328.8567775
Moassasa,Al-Mostaqbal,19138.5865524
Moassasa,El-Obour,21833.1221917
Moassasa,Al Amal,24338.3358489
Moassasa,Maadi,26361.8802776
Moassasa,Cairo,27467.1161715
Moassasa,Katameya,29069.426972
Moassasa,Helwan,37261.3331944
Haram Mashaal Alexandria,Giza,4765.2416612
Haram Mashaal Alexandria,El-Mounib,5063.37656324
Haram Mashaal Alexandria,Badr,7546.03128548
Haram Mashaal Alexandria,Athar an Naby,9887.10850282
Haram Mashaal Alexandria,Fom El-Khalig,10745.6264805
Haram Mashaal Alexandria,Imbaba,12589.946502
Haram Mashaal Alexandria,Tiba,13439.7718946
Haram Mashaal Alexandria,El Basatin,13885.2016464
Haram Mashaal Alexandria,El-Obour,16587.7405426
Haram Mashaal Alexandria,El Mizalat,18764.5348949
Haram Mashaal Alexandria,Nasr,19709.6007227
Haram Mashaal Alexandria,Fateh,19802.9305438
Haram Mashaal Alexandria,El-Teraa El-,19830.406303
Haram Mashaal Alexandria,Port Said,21131.1747588
Haram Mashaal Alexandria,Al Amiriyyah,22673.888228
Haram Mashaal Alexandria,Al Sawah,23189.2767775
Haram Mashaal Alexandria,Al Mataria,23554.6216108
Haram Mashaal Alexandria,Al Amal,25971.4329324
Haram Mashaal Alexandria,Helwan,26963.92535
Haram Mashaal Alexandria,Al-Mostaqbal,28948.543645
Haram Mashaal Alexandria,Maadi,29888.4142289
Haram Mashaal Alexandria,Gesr Al Suez,30194.3728431
Haram Mashaal Alexandria,Cairo,30699.9280624
Haram Mashaal Alexandria,Katameya,33041.1433032
Madinat Al Solb (Tibeen),Helwan,7527.33359064
Madinat Al Solb (Tibeen),El-Obour,22770.0813132
Madinat Al Solb (Tibeen),Al Amal,25748.5134836
Madinat Al Solb (Tibeen),El Basatin,27377.6234876
Madinat Al Solb (Tibeen),Cairo,27545.3791754
Madinat Al Solb (Tibeen),Athar an Naby,27905.0176339
Madinat Al Solb (Tibeen),Maadi,27929.2173652
Madinat Al Solb (Tibeen),Badr,28328.3358788
Madinat Al Solb (Tibeen),Katameya,28839.25042
Madinat Al Solb (Tibeen),El-Mounib,29704.3884184
Madinat Al Solb (Tibeen),Fom El-Khalig,32306.6103165
Madinat Al Solb (Tibeen),Giza,32326.3083263
Madinat Al Solb (Tibeen),Nasr,33932.7269567
Madinat Al Solb (Tibeen),Fateh,34274.6452409
Madinat Al Solb (Tibeen),Al-Mostaqbal,35937.0832585
Madinat Al Solb (Tibeen),Imbaba,39181.7603327
Madinat Al Solb (Tibeen),Tiba,39350.8864698
Madinat Al Solb (Tibeen),Al Sawah,41429.6935519
Madinat Al Solb (Tibeen),Al Amiriyyah,41820.0595765
Madinat Al Solb (Tibeen),El Mizalat,41858.8599364
Madinat Al Solb (Tibeen),Port Said,41879.082841
Madinat Al Solb (Tibeen),El-Teraa El-,41912.1241625
Madinat Al Solb (Tibeen),Al Mataria,42324.3870843
Madinat Al Solb (Tibeen),Gesr Al Suez,44980.9594969
El Batran Exit,El-Mounib,4115.32425091
El Batran Exit,Giza,5007.8328201
El Batran Exit,Badr,6356.35441816
El Batran Exit,Athar an Naby,8744.01203672
El Batran Exit,Fom El-Khalig,10508.5344537
El Batran Exit,El Basatin,12746.5139613
El Batran Exit,Imbaba,13549.7135134
El Batran Exit,Tiba,14315.7526834
El Batran Exit,El-Obour,14959.0477142
El Batran Exit,Nasr,19253.5992966
El Batran Exit,Fateh,19382.6116711
El Batran Exit,El Mizalat,19432.0627102
El Batran Exit,El-Teraa El-,20396.9501743
El Batran Exit,Port Said,21569.7504092
El Batran Exit,Al Amiriyyah,22969.9415651
El Batran Exit,Al Sawah,23395.5683558
El Batran Exit,Al Mataria,23838.8165245
El Batran Exit,Al Amal,24581.6894502
El Batran Exit,Helwan,24800.8360626
El Batran Exit,Al-Mostaqbal,28246.2569977
El Batran Exit,Maadi,28557.1595104
El Batran Exit,Cairo,29323.8220798
El Batran Exit,Gesr Al Suez,30257.1559251
El Batran Exit,Katameya,31679.5606758
Kilo 4.5,Al-Mostaqbal,3787.20661053
Kilo 4.5,Gesr Al Suez,6749.89509783
Kilo 4.5,Fateh,9047.91222805
Kilo 4.5,Al Sawah,9162.2937786
Kilo 4.5,Nasr,9166.49304907
Kilo 4.5,Al Mataria,9770.56689617
Kilo 4.5,Al Amiriyyah,10225.5074931
Kilo 4.5,Port Said,12168.296461
Kilo 4.5,Maadi,13207.7404454
Kilo 4.5,Al Amal,13585.975771
Kilo 4.5,El-Teraa El-,13814.3321343
Kilo 4.5,Cairo,14183.6285742
Kilo 4.5,Katameya,14881.6010631
Kilo 4.5,El Mizalat,15086.8315284
Kilo 4.5,El Basatin,16800.8889614
Kilo 4.5,Fom El-Khalig,18101.0871905
Kilo 4.5,El-Obour,18643.6575112
Kilo 4.5,Tiba,18980.1907281
Kilo 4.5,Imbaba,19878.2455636
Kilo 4.5,Athar an Naby,20196.0181324
Kilo 4.5,Badr,22380.3230199
Kilo 4.5,Giza,24116.0174784
Kilo 4.5,El-Mounib,24314.145488
Kilo 4.5,Helwan,31576.374198
Abou El Numrus,Athar an Naby,3692.03526989
Abou El Numrus,Badr,3935.60465965
Abou El Numrus,El Basatin,5852.78649382
Abou El Numrus,El-Mounib,5917.65003728
Abou El Numrus,El-Obour,6403.58365136
Abou El Numrus,Fom El-Khalig,8237.19165559
Abou El Numrus,Giza,8292.89284683
Abou El Numrus,Nasr,13980.9231457
Abou El Numrus,Fateh,14228.5911941
Abou El Numrus,Imbaba,14801.529755
Abou El Numrus,Tiba,15077.2188336
Abou El Numrus,Al Amal,16275.1746531
Abou El Numrus,Helwan,17996.7987027
Abou El Numrus,El Mizalat,18520.0941891
Abou El Numrus,El-Teraa El-,18960.5903115
Abou El Numrus,Port Said,19491.8953785
Abou El Numrus,Al Amiriyyah,20192.8057321
Abou El Numrus,Al Sawah,20230.7229077
Abou El Numrus,Maadi,20315.1238358
Abou El Numrus,Al Mataria,20940.5518301
Abou El Numrus,Cairo,21000.1866173
Abou El Numrus,Al-Mostaqbal,21585.3952265
Abou El Numrus,Katameya,23364.5002227
Abou El Numrus,Gesr Al Suez,26117.191355
Shabramant,Badr,6038.63040232
Shabramant,El-Mounib,6205.36559928
Shabramant,Athar an Naby,7426.00580603
Shabramant,Giza,8778.93593032
Shabramant,El Basatin,10451.8398834
Shabramant,El-Obour,10571.672316
Shabramant,Fom El-Khalig,11445.8789263
Shabramant,Imbaba,16978.9316722
Shabramant,Tiba,17484.0564293
Shabramant,Nasr,18433.8471861
Shabramant,Helwan,18484.4239638
Shabramant,Fateh,18659.9748122
Shabramant,Al Amal,20550.5914268
Shabramant,El Mizalat,21726.8972157
Shabramant,El-Teraa El-,22372.9345557
Shabramant,Port Said,23140.9523216
Shabramant,Al Amiriyyah,24082.0615752
Shabramant,Al Sawah,24238.200444
Shabramant,Maadi,24606.6243732
Shabramant,Al Mataria,24878.2380738
Shabramant,Cairo,25216.9723547
Shabramant,Al-Mostaqbal,26242.0728819
Shabramant,Katameya,27572.8983747
Shabramant,Gesr Al Suez,30439.5661272
Abboud,El-Teraa El-,612.932382499
Abboud,El Mizalat,861.758905911
Abboud,Port Said,2347.29183451
Abboud,Al Amiriyyah,4421.1638224
Abboud,Al Mataria,5169.09413391
Abboud,Al Sawah,5426.06005169
Abboud,Tiba,6331.1044022
Abboud,Imbaba,7303.89446256
Abboud,Fateh,9454.46440679
Abboud,Nasr,9749.21069278
Abboud,Fom El-Khalig,10905.8585113
Abboud,Gesr Al Suez,12181.3372537
Abboud,El Basatin,14773.5864149
Abboud,Giza,15169.5124788
Abboud,Athar an Naby,15332.7569785
Abboud,Badr,16282.1390529
Abboud,El-Mounib,16839.4674039
Abboud,Al-Mostaqbal,16915.3988746
Abboud,El-Obour,19405.3281979
Abboud,Al Amal,21762.6487315
Abboud,Maadi,23849.2535804
Abboud,Cairo,24953.5728092
Abboud,Katameya,26600.0482127
Abboud,Helwan,34842.7386306
Awwel Al Eshreen (Zenin),Giza,2998.99387221
Awwel Al Eshreen (Zenin),Fom El-Khalig,5377.48415885
Awwel Al Eshreen (Zenin),El-Mounib,5472.24271423
Awwel Al Eshreen (Zenin),Imbaba,5763.68308488
Awwel Al Eshreen (Zenin),Tiba,6534.81465473
Awwel Al Eshreen (Zenin),Badr,6592.84203229
Awwel Al Eshreen (Zenin),Athar an Naby,7679.68706444
Awwel Al Eshreen (Zenin),El Basatin,10679.6210245
Awwel Al Eshreen (Zenin),El Mizalat,11785.7639522
Awwel Al Eshreen (Zenin),El-Teraa El-,12853.6295474
Awwel Al Eshreen (Zenin),Nasr,13995.6144689
Awwel Al Eshreen (Zenin),Fateh,14008.1845418
Awwel Al Eshreen (Zenin),Port Said,14187.9148512
Awwel Al Eshreen (Zenin),El-Obour,14949.6679904
Awwel Al Eshreen (Zenin),Al Amiriyyah,15803.3805282
Awwel Al Eshreen (Zenin),Al Sawah,16385.0532307
Awwel Al Eshreen (Zenin),Al Mataria,16687.8447941
Awwel Al Eshreen (Zenin),Al Amal,22690.662516
Awwel Al Eshreen (Zenin),Gesr Al Suez,23480.9202297
Awwel Al Eshreen (Zenin),Al-Mostaqbal,23517.8739765
Awwel Al Eshreen (Zenin),Maadi,26258.4845648
Awwel Al Eshreen (Zenin),Cairo,27209.4658703
Awwel Al Eshreen (Zenin),Helwan,28512.4258205
Awwel Al Eshreen (Zenin),Katameya,29438.0337895
Cairo University Metro,Fom El-Khalig,3303.80553418
Cairo University Metro,Giza,3351.14377052
Cairo University Metro,El-Mounib,5048.0841726
Cairo University Metro,Badr,5347.35228517
Cairo University Metro,Athar an Naby,5924.14878265
Cairo University Metro,Imbaba,5945.95339349
Cairo University Metro,Tiba,6464.5395504
Cairo University Metro,El Basatin,8635.19357211
Cairo University Metro,El Mizalat,11184.5342917
Cairo University Metro,El-Teraa El-,12091.276208
Cairo University Metro,Nasr,12109.9685328
Cairo University Metro,Fateh,12147.4497789
Cairo University Metro,El-Obour,13035.8946352
Cairo University Metro,Port Said,13243.9747546
Cairo University Metro,Al Amiriyyah,14682.4104423
Cairo University Metro,Al Sawah,15160.6183834
Cairo University Metro,Al Mataria,15557.882208
Cairo University Metro,Al Amal,20594.8253206
Cairo University Metro,Al-Mostaqbal,21596.5663392
Cairo University Metro,Gesr Al Suez,22148.4121788
Cairo University Metro,Maadi,24160.8228341
Cairo University Metro,Cairo,25110.8862783
Cairo University Metro,Helwan,27018.0297147
Cairo University Metro,Katameya,27340.8708921
Mazghuna,Helwan,13606.6978488
