route_id,route_shor,trip_id,trip_heads,trip_short,direction_,agency_id,headway_se,O_TERMINAL,LEN_KM,STD_FARE,route_time_s,buses,standard_buses,InputID,Al Amal,Al Amiriyyah,Al Sawah,Al-Mostaqbal,Athar an Naby,Badr,Cairo,El Mizalat,El-Mounib,El-Obour,El-Teraa El-,Fateh,Fom El-Khalig,Gesr Al Suez,Giza,Helwan,Imbaba,Maadi,Nasr,Port Said
CTA_30,30,CTA_30_R,Gesr El Suez (Garage),Awwel Al Eshreen (Zenin)-Gesr El Suez (Garage),1,CTA,9886.0,Awwel Al Eshreen (Zenin),27.436598356651373,4.0,13065.046836500656,4.0,4.0,Awwel Al Eshreen (Zenin),45381.325032,31606.7610564,32770.1064614,47035.747953,15359.37412888,13185.68406458,54418.93174060001,23571.5279044,10944.48542846,29899.3359808,25707.2590948,28016.369083599995,10754.9683177,46961.8404594,5997.98774442,57024.851641,11527.36616976,52516.9691296,27991.2289378,28375.8297024
CTA_305-1104,305-1104,CTA_305-1104_R,Ahmed Helmy,Mazlaqan Ain Shams-Ahmed Helmy,1,CTA,6736.0,Mazlaqan Ain Shams,19.880620213869527,3.0,9466.962006604535,4.0,4.0,Mazlaqan Ain Shams,42571.8033772,9277.89960278,8620.82258324,25935.4920028,42278.7294486,45421.462367800006,46005.9573508,18497.57476996,47730.1174908,45584.98058919999,15814.95693066,21960.4738914,34758.587814199986,8387.49117662,45344.4170768,75235.52500980001,31192.5020672,43896.2987432,22622.241135,12610.18162354
CTA_305-1104,305-1104,CTA_305-1104_O,Mazlaqan Ain Shams,Ahmed Helmy-Mazlaqan Ain Shams,0,CTA,6736.0,Ahmed Helmy,19.76012201014097,3.0,9409.581909590941,4.0,4.0,Ahmed Helmy,37266.6979358,15360.66036834,16365.82700662,32939.661928400004,19768.27842974,21781.583439200003,44995.85848600001,9941.93552872,23344.1909766,28950.575850200006,10913.7835968,14299.2892819,10954.599074299998,30507.774006,20706.0246682,59678.216961,9939.1203044,42857.7408182,14586.80167694,12660.65787474
CTA_306,306,CTA_306_R,Amiriya,Giza Square-Amiriya,1,CTA,629.0,Giza Square,20.0633828251988,3.0,9553.991821523236,36.0,36.0,Giza Square,38354.1570214,30032.9768276,30768.1429118,41654.744209400014,8388.89678008,7715.06145922,47512.4500732,24045.7283072,8483.66042844,22678.9574436,25573.3313888,23131.859962,5004.9984469,44393.88498600001,7071.60587826,50624.3163374,14771.38845258,45665.921683,22963.9917192,27529.6683476
CTA_306,306,CTA_306_O,Giza Square,Amiriya-Giza Square,0,CTA,629.0,Amiriya,19.850062921256626,3.0,9452.410914884107,36.0,36.0,Amiriya,39461.8122704,954.947684194,3077.00788132,27043.3923334,33267.715608,36082.0846076,44758.829668,9519.5339626,38122.802521,38493.7924576,6751.618190000001,15716.75027728,25289.2442748,16650.84832892,35578.349877,69014.2517384,21646.9139732,42555.6121126,16399.53177416,3237.54421766
CTA_317,317,CTA_317_R,Badr,10th of Ramadan Station (Asher Men Ramadan)-Badr,1,CTA,4734.0,10th of Ramadan Station (Asher Men Ramadan),52.36540989910865,3.0,24935.909475766024,13.0,13.0,10th of Ramadan Station (Asher Men Ramadan),46819.4903144,28153.148465,26694.9486688,26369.379847,57822.4253774,61698.47979600001,46203.1453502,38122.3192304,64819.6327806,56950.6144658,35386.006140800004,35203.7133576,51758.869047800006,12401.92328384,63246.45233099999,83210.220537,50551.96715880001,44576.939671,35679.458922199985,32010.368867400004
CTA_317,317,CTA_317_O,10th of Ramadan Station (Asher Men Ramadan),Badr-10th of Ramadan Station (Asher Men Ramadan),0,CTA,4734.0,Badr,52.8711204217387,3.0,25176.724010351758,13.0,13.0,Badr,90066.514719,98399.266886,96463.370235,79117.973125,118122.9942194,122849.3387046,81715.8848534,108816.3713166,127327.1169352,109395.324991,106058.8025974,97817.6215032,115843.032678,83334.78555639999,127810.2725514,120427.6376326,119777.987452,82278.54153660001,97897.1419652,102544.8986916
CTA_318,318,CTA_318_R,Gesr El Suez (Garage),Cairo Airport-Gesr El Suez (Garage),1,CTA,1417.0,Cairo Airport,7.697553362716794,3.0,3665.501601293711,7.0,7.0,Cairo Airport,37726.555214,23322.0411004,21461.0900438,17327.340552200007,49905.6006228,54007.2015012,37586.6090028,33735.3872696,57458.9745546,48076.40302219999,30966.7541324,27175.1897554,44559.6942308,8675.76883244,56371.26529380001,74053.62691939999,45292.7323344,35856.561548000005,27577.292323,27453.482739
CTA_318,318,CTA_318_O,Cairo Airport,Gesr El Suez (Garage)-Cairo Airport,0,CTA,1417.0,Gesr El Suez (Garage),9.358872555705279,3.0,4456.605978907275,8.0,7.0,Gesr El Suez (Garage),39328.5279596,16072.311915,14451.8371292,20233.846271,45819.7933598,49549.45855880001,41037.6584936,26341.7743134,52534.7596218,46298.0523352,23569.5122754,23504.5580814,39453.79536680001,862.0590402539999,50875.77852840001,74286.08465,38431.60197880001,39078.1200038,24046.1708856,20095.4215642
CTA_31S,31S,CTA_31S_O,Giza Square,Al Zawya Al Hamra-Giza Square,0,CTA,4126.0,Al Zawya Al Hamra,16.59830024526772,3.0,7903.952497746532,5.0,5.0,Al Zawya Al Hamra,40189.4966382,7019.08864238,8720.78921884,30741.4534612,28783.7119478,31086.9085802,46560.47115980001,4185.77765816,32662.6478282,36036.803594,2419.99509056,15575.88474256,20230.8528054,22870.5781204,29759.7124622,66891.9488386,15389.34392402,44352.2812484,16173.18671436,3416.4321157
CTA_31S,31S,CTA_31S_R,Al Zawya Al Hamra,Giza Square-Al Zawya Al Hamra,1,CTA,4126.0,Giza Square,18.545862758768536,3.0,8831.363218461207,6.0,5.0,Giza Square,38354.1570214,30032.9768276,30768.1429118,41654.744209400014,8388.89678008,7715.06145922,47512.4500732,24045.7283072,8483.66042844,22678.9574436,25573.3313888,23131.859962,5004.9984469,44393.88498600001,7071.60587826,50624.3163374,14771.38845258,45665.921683,22963.9917192,27529.6683476
CTA_321,321,CTA_321_R,New Marg,Khanka-New Marg,1,CTA,2610.0,Khanka,11.843309512583062,3.0,5639.6711964681235,6.0,6.0,Khanka,63877.0739826,33554.9157372,33313.5269256,44136.3307622,66954.5686566,69895.163091,64816.351447,40278.0473368,71826.0481744,69977.6269608,38149.9273252,46436.8168612,59097.8962792,23926.5159182,68907.9686734,98774.7679554,52999.31364,62994.8810912,47070.9986516,35829.400763599995
CTA_321,321,CTA_321_O,Khanka,New Marg-Khanka,0,CTA,2610.0,New Marg,11.96635205891449,3.0,5698.262885197376,6.0,6.0,New Marg,49575.3193916,17318.4436648,16962.06543188,31288.136713,50625.2595012,53662.2113148,51999.01581100001,25162.092237,55787.3160396,53873.7282628,22733.131105400003,30258.0188868,42920.878357,10354.71722522,53144.72850480001,83226.7925442,38073.135286,49985.9888752,30908.435099,19996.29622444
CTA_323,323,CTA_323_O,10th of Ramadan Station (Asher Men Ramadan),Abd Al Moneim Riad-10th of Ramadan Station (Asher Men Ramadan),0,CTA,4076.0,Abd Al Moneim Riad,29.287774130907213,3.0,13946.559109955815,9.0,8.0,Abd Al Moneim Riad,37432.5782256,20081.4912426,21003.4491554,35655.1243402,15753.93422422,17277.107167200003,45741.5251118,14111.48990436,18609.44511154,26608.0047276,15458.11215292,16570.78651098,6670.37681376,35012.8215812,16006.742629299999,56884.9677832,8969.27528212,43674.8728776,16678.88712994,17397.29128852
CTA_323,323,CTA_323_R,Abd Al Moneim Riad,10th of Ramadan Station (Asher Men Ramadan)-Abd Al Moneim Riad,1,CTA,4076.0,10th of Ramadan Station (Asher Men Ramadan),27.786021989586832,3.0,13231.439042660395,8.0,8.0,10th of Ramadan Station (Asher Men Ramadan),46819.4903144,28153.148465,26694.9486688,26369.379847,57822.4253774,61698.47979600001,46203.1453502,38122.3192304,64819.6327806,56950.6144658,35386.006140800004,35203.7133576,51758.869047800006,12401.92328384,63246.45233099999,83210.220537,50551.96715880001,44576.939671,35679.458922199985,32010.368867400004
CTA_342,342,CTA_342_O,Al Magzar (Mariouteya),Qalaa-Al Magzar (Mariouteya),0,CTA,1426.0,Qalaa,22.451595224305848,3.0,10691.235821098024,18.0,16.0,Qalaa,30081.7052118,21437.928604,21632.1447976,30655.636901,12037.4149252,15447.22402392,38630.2767552,18972.31222526,18674.60237074,19667.97051988,19362.5428422,12042.42916098,6156.18953058,34300.404553,18168.15836858,50386.619054,16497.925523899998,36616.711794,11862.49736412,20081.0495918
CTA_342,342,CTA_342_R,Qalaa,Al Magzar (Mariouteya)-Qalaa,1,CTA,1426.0,Al Magzar (Mariouteya),19.730548157798342,3.0,9395.499122761115,16.0,16.0,Al Magzar (Mariouteya),48217.25367119999,44516.6425918,45368.839942,55226.139588,16354.51897034,11579.02620736,57696.59667280001,37466.5984366,6940.21856798,29138.1950504,39384.4279818,37415.011705,19619.32921802,59100.27765599999,8612.30773186,49661.5791228,25767.6048784,56134.50280440001,37164.76203,41720.3170646
CTA_35,35,CTA_35_R,Abd Al Moneim Riad,Hegaz Square-Abd Al Moneim Riad,1,CTA,1526.0,Hegaz Square,17.42401464121568,3.0,8297.149829150325,13.0,13.0,Hegaz Square,35848.503474,11639.18596976,9746.40358292,18329.10078734,40393.9962818,44112.9287652,38644.4467676,22057.8163566,47118.666968,41298.3349404,19298.341438,18196.40375474,34045.0975628,5692.92886228,45536.2649694,69875.179242,33631.2698986,36572.383618,18761.91687078,15784.50946308
CTA_35,35,CTA_35_O,Hegaz Square,Abd Al Moneim Riad-Hegaz Square,0,CTA,1526.0,Abd Al Moneim Riad,17.508823983908254,3.0,8337.5352304325,13.0,13.0,Abd Al Moneim Riad,37432.5782256,20081.4912426,21003.4491554,35655.1243402,15753.93422422,17277.107167200003,45741.5251118,14111.48990436,18609.44511154,26608.0047276,15458.11215292,16570.78651098,6670.37681376,35012.8215812,16006.742629299999,56884.9677832,8969.27528212,43674.8728776,16678.88712994,17397.29128852
CTA_357-1095,357-1095,CTA_357-1095_O,Mena House,Hegaz Square-Mena House,0,CTA,8337.0,Hegaz Square,35.832906479470665,4.0,17063.288799747934,5.0,5.0,Hegaz Square,35848.503474,11639.18596976,9746.40358292,18329.10078734,40393.9962818,44112.9287652,38644.4467676,22057.8163566,47118.666968,41298.3349404,19298.341438,18196.40375474,34045.0975628,5692.92886228,45536.2649694,69875.179242,33631.2698986,36572.383618,18761.91687078,15784.50946308
CTA_357-1095,357-1095,CTA_357-1095_R,Hegaz Square,Mena House-Hegaz Square,1,CTA,8337.0,Mena House,33.94979999022784,4.0,16166.571423918018,5.0,5.0,Mena House,53709.7251778,47365.284611,48414.0775164,59932.3477382,21629.4201132,16902.99735792,63178.8985454,39440.4407992,11993.8034718,34753.619858,41606.4246258,41675.226474,23566.0074778,62443.46181159999,11606.36090104,54568.865759,26986.9663866,61581.7686892,41485.3129734,44245.5940616
CTA_35S,35S,CTA_35S_R,Abd Al Moneim Riad,Masaken Helmeyet Al Zaitoun-Abd Al Moneim Riad,1,CTA,2424.0,Masaken Helmeyet Al Zaitoun,20.539949520065235,3.0,9780.928342888206,10.0,10.0,Masaken Helmeyet Al Zaitoun,38669.1592206,7844.28651668,6393.42498732,22428.2439384,39413.29330580001,42784.8010536,42241.9004806,18096.99523082,45383.1751288,41991.1886058,15323.24593868,18386.4163664,32312.730356200005,8007.93834568,43339.0032656,71443.6736042,30243.103845,40116.926755,19031.72811786,11844.18600746
CTA_35S,35S,CTA_35S_O,Masaken Helmeyet Al Zaitoun,Abd Al Moneim Riad-Masaken Helmeyet Al Zaitoun,0,CTA,2424.0,Abd Al Moneim Riad,21.87873888881398,3.0,10418.44708991142,11.0,10.0,Abd Al Moneim Riad,37432.5782256,20081.4912426,21003.4491554,35655.1243402,15753.93422422,17277.107167200003,45741.5251118,14111.48990436,18609.44511154,26608.0047276,15458.11215292,16570.78651098,6670.37681376,35012.8215812,16006.742629299999,56884.9677832,8969.27528212,43674.8728776,16678.88712994,17397.29128852
CTA_366-1054,366-1054,CTA_366-1054_R,Ahmed Helmy,Cairo Airport-Ahmed Helmy,1,CTA,4213.0,Cairo Airport,31.76162547712304,3.0,15124.58356053478,9.0,9.0,Cairo Airport,37726.555214,23322.0411004,21461.0900438,17327.340552200007,49905.6006228,54007.2015012,37586.6090028,33735.3872696,57458.9745546,48076.40302219999,30966.7541324,27175.1897554,44559.6942308,8675.76883244,56371.26529380001,74053.62691939999,45292.7323344,35856.561548000005,27577.292323,27453.482739
CTA_366-1054,366-1054,CTA_366-1054_O,Cairo Airport,Ahmed Helmy-Cairo Airport,0,CTA,4213.0,Ahmed Helmy,30.53223355273345,3.0,14539.158834634976,9.0,9.0,Ahmed Helmy,37266.6979358,15360.66036834,16365.82700662,32939.661928400004,19768.27842974,21781.583439200003,44995.85848600001,9941.93552872,23344.1909766,28950.575850200006,10913.7835968,14299.2892819,10954.599074299998,30507.774006,20706.0246682,59678.216961,9939.1203044,42857.7408182,14586.80167694,12660.65787474
CTA_38x,38x,CTA_38x_O,Amiriya,Abd Al Moneim Riad-Amiriya,0,CTA,5754.0,Abd Al Moneim Riad,12.871594397049133,3.0,6129.330665261494,3.0,3.0,Abd Al Moneim Riad,37432.5782256,20081.4912426,21003.4491554,35655.1243402,15753.93422422,17277.107167200003,45741.5251118,14111.48990436,18609.44511154,26608.0047276,15458.11215292,16570.78651098,6670.37681376,35012.8215812,16006.742629299999,56884.9677832,8969.27528212,43674.8728776,16678.88712994,17397.29128852
CTA_3G,3G,CTA_3G_O,Koleyet Al Banat (Azhar University),Darassa-Koleyet Al Banat (Azhar University),0,CTA,4792.0,Darassa,10.575491576409698,3.0,5035.948369718903,3.0,3.0,Darassa,30339.364455000006,16192.91093504,16316.50954054,27406.5073834,17357.6700844,20698.774945,38142.728481,15115.18244572,23639.5100406,23369.4509094,14959.21465022,8304.3861607,10628.38548776,29091.1099118,22492.8742462,54242.252996,16404.0202603,36020.1642332,8393.83444012,15165.29377818
CTA_3G,3G,CTA_3G_R,Darassa,Koleyet Al Banat (Azhar University)-Darassa,1,CTA,4792.0,Koleyet Al Banat (Azhar University),11.7571904908049,3.0,5598.662138478524,3.0,3.0,Koleyet Al Banat (Azhar University),23612.0549248,15218.28763336,13746.134926700002,15114.83109912,26686.443148,30946.1561168,29301.9125608,21352.5485466,34741.136389199986,26018.185429,19558.53543986,4234.49501806,22381.9335098,20806.0643644,34419.0344,55040.640178,27805.9986774,27091.1501348,4442.74487116,17369.60206516
CTA_400-1036,400-1036,CTA_400-1036_O,Cairo Airport,Abd Al Moneim Riad-Cairo Airport,0,CTA,8208.0,Abd Al Moneim Riad,25.93520836949329,3.0,12350.099223568232,4.0,4.0,Abd Al Moneim Riad,37432.5782256,20081.4912426,21003.4491554,35655.1243402,15753.93422422,17277.107167200003,45741.5251118,14111.48990436,18609.44511154,26608.0047276,15458.11215292,16570.78651098,6670.37681376,35012.8215812,16006.742629299999,56884.9677832,8969.27528212,43674.8728776,16678.88712994,17397.29128852
CTA_400-1036,400-1036,CTA_400-1036_R,Abd Al Moneim Riad,Cairo Airport-Abd Al Moneim Riad,1,CTA,8208.0,Cairo Airport,24.939536738932052,3.0,11875.969875681929,4.0,4.0,Cairo Airport,37726.555214,23322.0411004,21461.0900438,17327.340552200007,49905.6006228,54007.2015012,37586.6090028,33735.3872696,57458.9745546,48076.40302219999,30966.7541324,27175.1897554,44559.6942308,8675.76883244,56371.26529380001,74053.62691939999,45292.7323344,35856.561548000005,27577.292323,27453.482739
CTA_406,406,CTA_406_O,Matbaa,Ahmed Helmy-Matbaa,0,CTA,10586.0,Ahmed Helmy,22.74478479565193,3.0,10830.849902691396,3.0,3.0,Ahmed Helmy,37266.6979358,15360.66036834,16365.82700662,32939.661928400004,19768.27842974,21781.583439200003,44995.85848600001,9941.93552872,23344.1909766,28950.575850200006,10913.7835968,14299.2892819,10954.599074299998,30507.774006,20706.0246682,59678.216961,9939.1203044,42857.7408182,14586.80167694,12660.65787474
CTA_406,406,CTA_406_R,Ahmed Helmy,Matbaa-Ahmed Helmy,1,CTA,10586.0,Matbaa,22.114590329522095,3.0,10530.757299772426,3.0,3.0,Matbaa,28805.4411626,35767.4922366,35729.0718266,38207.6932642,4915.86221154,8433.5928692,38290.1260226,33183.8309146,13373.11503266,10118.92714468,33824.201627999995,23404.6575102,13288.18130164,47224.3073542,17074.0954651,37603.2275088,27130.5140728,36774.37749280001,22896.898963,34620.652102199994
CTA_407,407,CTA_407_R,Ahmed Helmy,Asmarrat-Ahmed Helmy,1,CTA,5091.0,Asmarrat,25.985608077983517,3.0,12374.099084754058,6.0,6.0,Asmarrat,8552.40137616,31642.2474002,30308.8831008,18968.25999114,24847.7793988,29584.113944800003,17280.77685674,35780.9743606,34493.8487768,15067.84100258,34651.052393599995,16743.78061632,26482.7791988,35509.6688964,36622.2654878,39445.3344758,37770.29922340001,15413.47717712,16109.45242606,33182.0015538
CTA_407,407,CTA_407_O,Asmarrat,Ahmed Helmy-Asmarrat,0,CTA,5091.0,Ahmed Helmy,33.78917386768903,3.0,16090.082794137634,8.0,6.0,Ahmed Helmy,37266.6979358,15360.66036834,16365.82700662,32939.661928400004,19768.27842974,21781.583439200003,44995.85848600001,9941.93552872,23344.1909766,28950.575850200006,10913.7835968,14299.2892819,10954.599074299998,30507.774006,20706.0246682,59678.216961,9939.1203044,42857.7408182,14586.80167694,12660.65787474
CTA_41,41,CTA_41_R,Massalah Al Gadeeda (Matareya),Attaba-Massalah Al Gadeeda (Matareya),1,CTA,9562.0,Attaba,18.40817340729013,3.0,8765.796860614346,3.0,3.0,Attaba,34511.697608800016,17288.23908322,17948.97745304,31821.0299886,16721.6888519,19151.62111138,42536.9015672,13235.44307628,21253.7930914,25526.2489486,13914.05075856,12763.78679892,8327.3343983,31662.0126298,19273.81255288,56249.882807,11927.7070081,40433.951638,12905.97519264,15171.93091102
CTA_41x,41x,CTA_41x_O,Masaken Othman (Ezbet El Nakhl),Attaba-Masaken Othman (Ezbet El Nakhl),0,CTA,1324.0,Attaba,19.13659043108561,3.0,9112.662110040768,17.0,17.0,Attaba,34511.697608800016,17288.23908322,17948.97745304,31821.0299886,16721.6888519,19151.62111138,42536.9015672,13235.44307628,21253.7930914,25526.2489486,13914.05075856,12763.78679892,8327.3343983,31662.0126298,19273.81255288,56249.882807,11927.7070081,40433.951638,12905.97519264,15171.93091102
CTA_43,43,CTA_43_O,Bus Stop 43 (Matareya),Attaba-Bus Stop 43 (Matareya),0,CTA,4297.0,Attaba,18.99925853612703,3.0,9047.265969584301,5.0,5.0,Attaba,34511.697608800016,17288.23908322,17948.97745304,31821.0299886,16721.6888519,19151.62111138,42536.9015672,13235.44307628,21253.7930914,25526.2489486,13914.05075856,12763.78679892,8327.3343983,31662.0126298,19273.81255288,56249.882807,11927.7070081,40433.951638,12905.97519264,15171.93091102
CTA_43,43,CTA_43_R,Attaba,Bus Stop 43 (Matareya)-Attaba,1,CTA,4297.0,Bus Stop 43 (Matareya),15.850274277121164,3.0,7547.749655771982,5.0,5.0,Bus Stop 43 (Matareya),41614.589690800014,7091.74302896,6536.4707395000005,25775.6247482,40203.451295199986,43294.7964454,45458.81504740001,16442.82727026,45563.10042180001,43853.26585,13731.35590772,20263.007501,32608.0772792,9935.77763512,43157.280272400014,73711.91338060003,29067.1933636,43320.1821326,20935.6065764,10467.5666669
CTA_430,430,CTA_430_R,Matbaa,Abbasseya-Matbaa,1,CTA,4840.0,Abbasseya,20.049109534872372,3.0,9547.195016605887,5.0,5.0,Abbasseya,32655.365378,9073.03555992,9103.09006542,24759.3619488,24566.9949068,27779.4215602,39223.4026968,11310.47908132,30399.5476618,29482.5756306,9954.05356886,8039.42974144,17311.81945678,22321.460379,28639.314338800006,60155.7467128,18346.90286896,37022.0518098,8627.5884725,8869.11591488
CTA_430,430,CTA_430_O,Abbasseya,Matbaa-Abbasseya,0,CTA,4840.0,Matbaa,19.133127272853233,3.0,9111.012987072967,5.0,5.0,Matbaa,28805.4411626,35767.4922366,35729.0718266,38207.6932642,4915.86221154,8433.5928692,38290.1260226,33183.8309146,13373.11503266,10118.92714468,33824.201627999995,23404.6575102,13288.18130164,47224.3073542,17074.0954651,37603.2275088,27130.5140728,36774.37749280001,22896.898963,34620.652102199994
CTA_440,440,CTA_440_O,Madinat Al Solb (Tibeen),15th of May-Madinat Al Solb (Tibeen),0,CTA,6940.0,15th of May,28.546479244852506,3.0,13593.561545167859,5.0,5.0,15th of May,41741.4728328,78257.9020722,77099.132854,61952.21719040001,55898.0007936,58102.8102342,42830.307552,80427.6739204,61926.03749700001,42676.1526534,79971.9024246,62979.864031,63693.4419132,81759.07197919999,66856.9106296,15842.20191958,77661.22918239997,44079.9699492,62297.9492078,79201.04215660003
CTA_44S-1042,44S-1042,CTA_44S-1042_O,Zahraa Ain Shams,Abd Al Moneim Riad-Zahraa Ain Shams,0,CTA,3683.0,Abd Al Moneim Riad,18.8484642383778,3.0,8975.459161132285,6.0,6.0,Abd Al Moneim Riad,37432.5782256,20081.4912426,21003.4491554,35655.1243402,15753.93422422,17277.107167200003,45741.5251118,14111.48990436,18609.44511154,26608.0047276,15458.11215292,16570.78651098,6670.37681376,35012.8215812,16006.742629299999,56884.9677832,8969.27528212,43674.8728776,16678.88712994,17397.29128852
CTA_44S-1042,44S-1042,CTA_44S-1042_R,Abd Al Moneim Riad,Zahraa Ain Shams-Abd Al Moneim Riad,1,CTA,3683.0,Zahraa Ain Shams,18.470763373378826,3.0,8795.60160637087,6.0,6.0,Zahraa Ain Shams,42834.1764446,12331.46332964,11365.58437694,25085.225466,44771.7084596,48079.3862514,45593.1817326,21813.2517636,50560.6741818,47248.8683354,19116.6606419,23693.983908200003,37525.0566942,5552.0669685,48334.3598876,76424.89845780001,34461.7804692,43538.1992298,24327.4842752,15860.02031656
CTA_501,501,CTA_501_O,Gesr El Suez (Garage),Amr Ibn El Aas-Gesr El Suez (Garage),0,CTA,10800.0,Amr Ibn El Aas,24.991499433772287,3.0,11900.714016082038,3.0,3.0,Amr Ibn El Aas,33366.0556282,28669.3485782,29076.140898400005,37457.7205982,5355.69701738,7745.50548552,42542.47412280001,24366.5367238,11032.54863816,18173.69189288,25400.3138058,19539.12045774,3751.45388874,42038.4918984,11529.47230224,47224.10740440001,17498.03433354,40710.4031874,19266.2414286,26772.7430554
CTA_507,507,CTA_507_R,Masaken Sheraton,Giza Square-Masaken Sheraton,1,CTA,7400.0,Giza Square,31.034491275595993,3.0,14778.329178855234,5.0,5.0,Giza Square,38354.1570214,30032.9768276,30768.1429118,41654.744209400014,8388.89678008,7715.06145922,47512.4500732,24045.7283072,8483.66042844,22678.9574436,25573.3313888,23131.859962,5004.9984469,44393.88498600001,7071.60587826,50624.3163374,14771.38845258,45665.921683,22963.9917192,27529.6683476
CTA_507,507,CTA_507_O,Giza Square,Masaken Sheraton-Giza Square,0,CTA,7400.0,Masaken Sheraton,30.78147117137393,3.0,14657.843414939969,5.0,5.0,Masaken Sheraton,33992.800016,20280.402546,18282.24031672,13915.50099074,45473.6399214,49614.409474,34633.220833199994,30656.443668799995,53137.1221846,43645.7512542,27923.276442,22753.481895,40303.252678400015,8118.0258621,52182.1476276,70002.493233,41715.8389296,32780.978071,23139.6102142,24424.0153042
CTA_521,521,CTA_521_O,Abou Zaabal,New Marg-Abou Zaabal,0,CTA,4458.0,New Marg,12.175267071226244,3.0,5797.74622439345,4.0,4.0,New Marg,49575.3193916,17318.4436648,16962.06543188,31288.136713,50625.2595012,53662.2113148,51999.01581100001,25162.092237,55787.3160396,53873.7282628,22733.131105400003,30258.0188868,42920.878357,10354.71722522,53144.72850480001,83226.7925442,38073.135286,49985.9888752,30908.435099,19996.29622444
CTA_530,530,CTA_530_O,Qalyoub,Cairo Airport-Qalyoub,0,CTA,7140.0,Cairo Airport,43.805759194972325,4.0,20859.885330939203,7.0,7.0,Cairo Airport,37726.555214,23322.0411004,21461.0900438,17327.340552200007,49905.6006228,54007.2015012,37586.6090028,33735.3872696,57458.9745546,48076.40302219999,30966.7541324,27175.1897554,44559.6942308,8675.76883244,56371.26529380001,74053.62691939999,45292.7323344,35856.561548000005,27577.292323,27453.482739
CTA_530,530,CTA_530_R,Cairo Airport,Qalyoub-Cairo Airport,1,CTA,7140.0,Qalyoub,43.878715362631425,4.0,20894.626363157826,7.0,7.0,Qalyoub,66285.8642538,28435.5214796,30413.867681400006,54392.7184522,50095.41166780001,50467.1350968,72234.0796018,22758.5273558,49708.8694998,60679.1606772,23733.344087,41698.1563692,41060.5577002,38308.75306040001,44954.979334400006,91359.203257,28049.7405614,70024.4628734,42305.31388440001,25630.4358842
CTA_531,531,CTA_531_O,Om Bayoumi,Attaba-Om Bayoumi,0,CTA,14807.0,Attaba,15.494678720317712,3.0,7378.418438246529,2.0,2.0,Attaba,34511.697608800016,17288.23908322,17948.97745304,31821.0299886,16721.6888519,19151.62111138,42536.9015672,13235.44307628,21253.7930914,25526.2489486,13914.05075856,12763.78679892,8327.3343983,31662.0126298,19273.81255288,56249.882807,11927.7070081,40433.951638,12905.97519264,15171.93091102
CTA_531,531,CTA_531_R,Attaba,Om Bayoumi-Attaba,1,CTA,14807.0,Om Bayoumi,13.627963436743432,3.0,6489.506398449253,2.0,2.0,Om Bayoumi,52439.3724866,13990.909478,15921.81888188,39873.259502,40814.0694214,42374.9449138,57957.50878840001,11152.80499284,42965.9294984,49123.6973056,10799.67224726,28114.52187,31820.414895200003,24855.3611616,39087.159366,79993.44283560001,21977.6706144,55753.1369322,28763.2988742,11666.09081316
CTA_532,532,CTA_532_R,Abbasseya,Basateen-Abbasseya,1,CTA,3017.0,Basateen,14.969896435841894,3.0,7128.522112305664,6.0,6.0,Basateen,23413.7401988,31413.4095652,31083.015275,31772.762103400004,8861.80777798,13550.63343576,32822.5135672,30519.3825402,18497.74748158,8109.99348176,30666.9307658,17815.36091872,13311.65827256,41660.3222764,21107.8705004,38749.926257199986,27031.865271,31161.1877108,17241.53748586,30880.6846326
CTA_532,532,CTA_532_O,Basateen,Abbasseya-Basateen,0,CTA,3017.0,Abbasseya,15.29024032629872,3.0,7281.066822047009,6.0,6.0,Abbasseya,32655.365378,9073.03555992,9103.09006542,24759.3619488,24566.9949068,27779.4215602,39223.4026968,11310.47908132,30399.5476618,29482.5756306,9954.05356886,8039.42974144,17311.81945678,22321.460379,28639.314338800006,60155.7467128,18346.90286896,37022.0518098,8627.5884725,8869.11591488
CTA_555,555,CTA_555_R,Koleyet Al Banat (Azhar University),Moneeb-Koleyet Al Banat (Azhar University),1,CTA,8845.0,Moneeb,26.228588108500762,3.0,12489.80386119084,4.0,4.0,Moneeb,36602.9478002,36737.333846,37163.01469,43985.5003558,4706.54070732,603.670463076,46065.91915440001,31873.7202648,5320.04651692,18138.56151146,33144.5291648,27057.7024704,11299.51211734,50029.417353,9419.27232604,43267.23616640001,23033.4341258,44464.47763380001,26702.3309244,34721.8799728
CTA_555,555,CTA_555_O,Moneeb,Koleyet Al Banat (Azhar University)-Moneeb,0,CTA,8845.0,Koleyet Al Banat (Azhar University),27.5902212772042,3.0,13138.200608192476,4.0,4.0,Koleyet Al Banat (Azhar University),23612.0549248,15218.28763336,13746.134926700002,15114.83109912,26686.443148,30946.1561168,29301.9125608,21352.5485466,34741.136389199986,26018.185429,19558.53543986,4234.49501806,22381.9335098,20806.0643644,34419.0344,55040.640178,27805.9986774,27091.1501348,4442.74487116,17369.60206516
